ORDER_LINE_ID,ORDER_ID,ORDER_PRIORITY,CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_SEGMENT,CITY,PRODUCT_CATEGORY,PRODUCT_SUB_CATEGORY,PRODUCT_CONTAINER,PRODUCT_NAME,PROFIT,PROFIT_RATIO,QUANTITY_ORDERED,SALES,DISCOUNT,GROSS_UNIT_PRICE,SHIPPING_COST,SHIP_MODE,SHIP_DATE,ORDER_DATE,STATE,POSTAL_CODE,COUNTRY,LATITUDE,LONGITUDE,CONTINENT,REGION,SALES_REP
8069,87628,Critical,2931,Faye Hanna,Small Business,Dallas,Office Supplies,Appliances,Jumbo Drum,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",-503,-99.01574803,7,508,12,73,60,Delivery Truck,3/30/2018,3/28/2018,Alabama,US10865,United States,32.82002382,-96.84001693,America,North America,Kevin Jernagan
3771,90549,Not Specified,1416,Betsy Gibson,Corporate,Sao Paulo,Office Supplies,Paper,Small Box,Xerox 1898,-84,-133.3333333,9,63,1,7,7,Regular Air,3/29/2018,3/28/2018,São Paulo,BR131660,Brazil,-23.55867959,-46.62501998,America,South America,
3002,88113,Not Specified,1133,Marjorie Owens,Corporate,Bangkok,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),-32,-78.04878049,7,41,2,6,8,Express Air,3/31/2018,3/28/2018,,,Thailand,13.7563,100.5018,Asia,South-Eastern Asia,
1617,86444,Medium,609,Shawn Adler,Corporate,Canberra,Office Supplies,Paper,Small Box,Xerox 1996,-34,-79.06976744,7,43,3,7,9,Regular Air,3/31/2018,3/28/2018,Australian Capital Territory,AU101555,Australia,-35.28302855,149.1290262,Oceania,Australia and New Zealand,
6375,89512,Low,2347,Virginia Gill,Corporate,Naples,Office Supplies,Pens & Art Supplies,Wrap Bag,Fluorescent Highlighters by Dixon,9,32.14285714,7,28,1,4,1,Regular Air,4/3/2018,3/29/2018,Provincia di Napoli,IT101687,Italy,40.84002525,14.24501135,Europe,Southern Europe,
803,87067,Critical,306,Thomas McAllister,Small Business,Edinburgh,Office Supplies,Paper,Wrap Bag,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,23,27.71084337,4,83,6,23,8,Regular Air,4/2/2018,3/29/2018,England,GB101432,United Kingdom,55.94832786,-3.219090618,Europe,Northern Europe,
825,37895,Critical,308,Glen Caldwell,Small Business,Seattle,Office Supplies,Paper,Wrap Bag,Standard Line™ “While You Were Out” Hardbound Telephone Message Book,23,7.876712329,14,292,23,23,8,Regular Air,4/2/2018,3/29/2018,Washington,,United States,47.57000205,-122.339985,America,North America,Jane Doe
732,10949,Medium,272,Eleanor Swain,Small Business,Cardiff,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,164,4.635387224,46,3538,279,85,30,Delivery Truck,3/31/2018,3/29/2018,England,GB101410,United Kingdom,51.49999473,-3.22500757,Europe,Northern Europe,
4877,91547,Low,1802,Jack Morse,Corporate,Ahmedabad,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,-77,-1.447640534,8,5319,407,739,24,Regular Air,4/1/2018,3/29/2018,Dadra and Nagar Haveli,IN101449,India,23.03005292,72.58000362,Asia,Southern Asia,
7629,86984,Low,2784,Rebecca Abrams,Corporate,Austin,Furniture,Tables,Jumbo Box,Bush Advantage Collection Racetrack Conference Table,-340,-16.51287033,5,2059,133,448,110,Delivery Truck,4/1/2018,3/29/2018,Texas,US10908,United States,30.26694969,-97.74277836,America,North America,Kevin Jernagan
8989,37859,Critical,3251,Peter Brooks,Small Business,New York City,Office Supplies,Paper,Small Box,Xerox 188,-11,-45.83333333,2,24,1,12,5,Regular Air,4/1/2018,3/29/2018,,,,,,,,
3490,22755,Medium,1314,Keith Marsh,Home Office,Los Angeles,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",-92,-50.82872928,35,181,6,5,6,Regular Air,3/31/2018,3/29/2018,California,US10932,United States,33.98997825,-118.1799805,America,North America,Janice Joplin
4223,90283,Critical,1588,Terri Justice Gardner,Corporate,Merida,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",-92,-176.9230769,9,52,2,6,4,Regular Air,4/1/2018,3/29/2018,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
7055,90097,Critical,2574,William McDonald,Consumer,Burlington,Technology,Telephones and Communication,Small Box,V 3600 Series,-159,-79.10447761,3,201,9,70,9,Regular Air,4/1/2018,3/29/2018,Vermont,US05401,United States,40.80793418,-91.11276961,America,North America,Anand Prashad
4450,89493,High,1676,Terry Langston,Small Business,Johannesburg,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",-486,-79.67213115,9,610,39,75,69,Regular Air,4/1/2018,3/29/2018,Gauteng,ZA101697,South Africa,-26.17004474,28.03000972,Africa,Southern Africa,
5447,86879,Low,2012,Gretchen Davis,Corporate,Vijayawada,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",76,65.51724138,5,116,4,23,9,Regular Air,4/2/2018,3/30/2018,Andhra Pradesh,IN11434,India,16.51995933,80.63000321,Asia,Southern Asia,
3836,90124,Medium,1439,Kyle Kaufman,Corporate,Recife,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,-97,-13.30589849,6,729,23,127,56,Delivery Truck,4/1/2018,3/30/2018,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
7365,89153,Not Specified,2685,Kathryn Wolfe,Small Business,Stockholm,Office Supplies,Storage & Organization,Small Box,"Hot File 7-Pocket, Floor Stand",-109,-63.00578035,1,173,11,188,20,Regular Air,4/2/2018,3/30/2018,,,Sweden,59.3294,18.0686,Europe,Northern Europe,
2014,90443,High,754,Helen Lyons,Corporate,Canberra,Office Supplies,Storage & Organization,Small Box,"24 Capacity Maxi Data Binder Racks, Pearl",-145,-68.72037915,1,211,9,222,10,Regular Air,4/2/2018,3/30/2018,Australian Capital Territory,AU101555,Australia,-35.28302855,149.1290262,Oceania,Australia and New Zealand,
5787,90896,Medium,2118,Sheryl Cole,Home Office,Hong Kong,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB300 Plastic Comb Binding Machine,551,68.61768369,2,803,27,409,20,Express Air,4/3/2018,3/31/2018,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
8831,86452,Not Specified,3192,Melanie Ray,Corporate,Jackson,Technology,Computer Peripherals,Small Box,Gyration Ultra Cordless Optical Suite,229,59.63541667,4,384,28,107,7,Regular Air,4/2/2018,3/31/2018,Alabama,US10842,United States,35.61486615,-88.81389185,America,North America,Kevin Jernagan
8832,86452,Not Specified,3192,Melanie Ray,Corporate,Salem,Technology,Office Machines,Small Box,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,224,38.03056027,6,589,35,106,20,Regular Air,4/2/2018,3/31/2018,Massachusetts,US01971,United States,42.5224989,-70.88309175,America,North America,Anand Prashad
2165,89266,Not Specified,826,Ronnie Shaffer,Home Office,Voronezh,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",-7,-17.5,9,40,2,5,2,Regular Air,4/3/2018,3/31/2018,Voronezhskaya Oblast',RU101492,Russia,51.72998069,39.26999548,Europe,Eastern Europe,
8830,86452,Not Specified,3192,Melanie Ray,Corporate,Bordeaux,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Covers for Plastic or Wire Binding Elements,-32,-48.48484848,6,66,5,12,7,Express Air,4/2/2018,3/31/2018,Aquitaine,,France,44.84044,-0.5805,Europe,Western Europe,
7776,85933,Not Specified,2847,Vanessa Day,Corporate,Riyadh,Office Supplies,Envelopes,Small Box,Staples Standard Envelopes,-117,-229.4117647,9,51,2,6,1,Regular Air,4/3/2018,3/31/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
7777,85933,Not Specified,2847,Vanessa Day,Corporate,Riyadh,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",-16,-80,9,20,1,2,5,Regular Air,4/3/2018,3/31/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
7317,87839,Critical,2669,Annie Booth,Corporate,Nagoya,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,1830,52.95138889,10,3456,236,376,59,Delivery Truck,4/4/2018,4/1/2018,Aichi-ken,JP101589,Japan,35.15499758,136.9149914,Asia,Eastern Asia,
2360,35045,Medium,898,Harriet Hodges,Small Business,Hobart,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",-10,-1.773049645,44,564,38,14,5,Regular Air,4/4/2018,4/1/2018,State of Tasmania,AU101564,Australia,-42.85000853,147.2950297,Oceania,Australia and New Zealand,
2354,86266,Medium,897,Daniel Sigmon,Small Business,Yaroslavl,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",-64,-45.39007092,11,141,7,14,5,Regular Air,4/4/2018,4/1/2018,Yaroslavskaya Oblast',RU101488,Russia,57.61998293,39.87001054,Europe,Eastern Europe,
4587,90795,Critical,1721,Jennifer Zimmerman,Corporate,Victoria,Office Supplies,Binders and Binder Accessories,Small Box,Self-Adhesive Ring Binder Labels,28,71.79487179,11,39,2,4,7,Regular Air,4/5/2018,4/2/2018,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
6921,87924,High,2542,Anne Kelley,Small Business,Houston,Furniture,Office Furnishings,Medium Box,Deflect-o Glass Clear Studded Chair Mats,315,68.62745098,7,459,10,66,11,Regular Air,4/5/2018,4/2/2018,Alabama,US10857,United States,29.81997438,-95.33997929,America,North America,Kevin Jernagan
4364,89711,Low,1641,Betsy Ross Robbins,Home Office,Davangere,Technology,Office Machines,Jumbo Drum,Okidata ML184 Turbo Dot Matrix Printers,2278,64.569161,12,3528,232,323,27,Delivery Truck,4/5/2018,4/2/2018,Karnataka,IN101447,India,14.47000694,75.92000647,Asia,Southern Asia,
152,87417,Not Specified,59,Rose Lassiter,Corporate,Leeds,Furniture,Chairs & Chairmats,Jumbo Drum,DMI Arturo Collection Mission-style Design Wood Chair,-224,-30.89655172,5,725,41,159,57,Delivery Truck,4/4/2018,4/2/2018,England,GB101484,United Kingdom,53.83000755,-1.580017539,Europe,Northern Europe,
7806,87324,Critical,2856,Mary Henson,Consumer,Shanghai,Technology,Computer Peripherals,Small Box,"Fellowes Basic 104-Key Keyboard, Platinum",-46,-112.195122,2,41,3,22,4,Regular Air,4/4/2018,4/2/2018,,,China,31.2,121.5,Asia,Eastern Asia,
4610,33605,Critical,1723,Constance Flowers,Corporate,Hong Kong,Office Supplies,Binders and Binder Accessories,Small Box,Self-Adhesive Ring Binder Labels,-211,-140.6666667,42,150,8,4,7,Regular Air,4/5/2018,4/2/2018,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
153,87417,Not Specified,59,Rose Lassiter,Corporate,Nottingham,Office Supplies,Storage & Organization,Large Box,"Eldon Base for stackable storage shelf, platinum",-318,-78.90818859,10,403,10,41,35,Regular Air,4/4/2018,4/2/2018,England,GB101491,United Kingdom,52.97034426,-1.170016725,Europe,Northern Europe,
4353,89712,Not Specified,1636,Sidney Greenberg,Home Office,Ahmedabad,Technology,Telephones and Communication,Small Box,CF 688,138,18.22985469,5,757,47,165,9,Regular Air,4/6/2018,4/3/2018,Dadra and Nagar Haveli,IN101449,India,23.03005292,72.58000362,Asia,Southern Asia,
4995,86608,Critical,1838,Fred Yu,Corporate,Rio de Janeiro,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",-5,-8.620689655,4,58,1,15,7,Regular Air,4/6/2018,4/3/2018,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
6160,86616,Not Specified,2265,James Davenport,Corporate,Victoria,Office Supplies,Binders and Binder Accessories,Small Box,Recycled Premium Regency Composition Covers,-50,-66.66666667,5,75,4,16,11,Regular Air,4/6/2018,4/3/2018,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
4989,86608,Critical,1836,Dwight Albright Huffman,Corporate,Recife,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",-67,-85.8974359,2,78,5,42,2,Regular Air,4/6/2018,4/3/2018,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
4996,86608,Critical,1839,Alfred Barr,Corporate,Sao Paulo,Technology,Computer Peripherals,Small Box,Micro Innovations 104 Keyboard,-160,-115.942029,12,138,1,12,7,Regular Air,4/5/2018,4/3/2018,São Paulo,BR131660,Brazil,-23.55867959,-46.62501998,America,South America,
5843,86007,Medium,2138,Christopher Chambers,Corporate,Cancun,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Large Neon Orange",-191,-230.1204819,12,83,4,8,8,Regular Air,4/6/2018,4/3/2018,Quintana Roo,ME11670,Mexico,21.16995974,-86.83000777,America,Central America,
8373,86115,Not Specified,3043,Ruby Horowitz,Corporate,Shanghai,Office Supplies,Labels,Small Box,Avery 487,29,65.90909091,12,44,2,4,1,Regular Air,4/7/2018,4/4/2018,,,China,31.2,121.5,Asia,Eastern Asia,
2106,86873,Critical,797,Eileen Riddle,Small Business,Kaliningrad,Office Supplies,Binders and Binder Accessories,Small Box,GBC Recycled Grain Textured Covers,51,25.88832487,6,197,13,36,15,Regular Air,4/7/2018,4/4/2018,Kaliningradskaya Oblast',RU101494,Russia,54.70000612,20.49734289,Europe,Eastern Europe,
3616,90521,Not Specified,1367,James Hunter,Small Business,Rio de Janeiro,Office Supplies,Binders and Binder Accessories,Small Box,Economy Binders,-15,-65.2173913,11,23,1,2,1,Regular Air,4/7/2018,4/4/2018,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
517,28868,High,198,Leroy Blanchard,Small Business,Edinburgh,Office Supplies,Paper,Small Box,Xerox 227,-137,-70.25641026,30,195,11,7,9,Regular Air,4/6/2018,4/4/2018,England,GB101432,United Kingdom,55.94832786,-3.219090618,Europe,Northern Europe,
8374,86115,Not Specified,3043,Ruby Horowitz,Corporate,Shanghai,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Serrated Blade or Curved Handle Hand Letter Openers,-46,-219.047619,7,21,1,3,2,Regular Air,4/5/2018,4/4/2018,,,China,31.2,121.5,Asia,Eastern Asia,
509,88923,High,197,Samantha Weaver,Small Business,Bristol,Office Supplies,Paper,Small Box,Xerox 227,-41,-78.84615385,8,52,3,7,9,Regular Air,4/6/2018,4/5/2018,England,GB101490,United Kingdom,51.44999778,-2.583315472,Europe,Northern Europe,
6601,90864,High,2427,John Merritt,Corporate,Riyadh,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",88,67.69230769,8,130,5,17,1,Regular Air,4/7/2018,4/5/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
6603,90864,High,2427,John Merritt,Corporate,Riyadh,Technology,Office Machines,Medium Box,TI 36X Solar Scientific Calculator,177,66.29213483,11,267,13,25,6,Regular Air,4/6/2018,4/5/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
6602,90864,High,2427,John Merritt,Corporate,Riyadh,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,2662,64.19098143,10,4147,159,423,48,Delivery Truck,4/6/2018,4/5/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
2085,91518,Medium,786,Jason Bray,Home Office,Lipetsk,Office Supplies,Paper,Small Box,Computer Printout Paper with Letter-Trim Perforations,65,35.71428571,10,182,13,20,9,Express Air,4/7/2018,4/5/2018,Lipetskaya Oblast',RU101481,Russia,52.62000389,39.63999874,Europe,Eastern Europe,
7548,88073,Not Specified,2752,Marc S Liu,Consumer,Raleigh,Furniture,Bookcases,Jumbo Box,Bush Mission Pointe Library,-6,-0.330396476,12,1816,88,159,66,Delivery Truck,4/6/2018,4/5/2018,West Virginia,US10975,United States,35.81878135,-78.64469344,America,North America,Michael Petras
2437,87142,Critical,930,Ethel Curry,Small Business,Kaliningrad,Furniture,Office Furnishings,Medium Box,DAX Cubicle Frames - 8x10,-132,-227.5862069,10,58,1,6,6,Regular Air,4/6/2018,4/5/2018,Kaliningradskaya Oblast',RU101494,Russia,54.70000612,20.49734289,Europe,Eastern Europe,
6600,90864,High,2427,John Merritt,Corporate,Riyadh,Office Supplies,Appliances,Small Box,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,-12,-80,7,15,1,2,5,Regular Air,4/7/2018,4/5/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
8633,87292,High,3124,Neil Barbee,Corporate,Cheyenne,Office Supplies,Envelopes,Small Box,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",83,68.03278689,5,122,4,25,7,Regular Air,4/10/2018,4/6/2018,Colorado,US10840,United States,41.14000694,-104.8197107,America,North America,David Buchwald
2691,90645,Low,1039,Christian Tilley,Corporate,Yaounde,Technology,Computer Peripherals,Small Pack,"Memorex 80 Minute CD-R Spindle, 100/Pack",350,64.45672192,13,543,32,46,2,Regular Air,4/16/2018,4/6/2018,,,Cameroon,3.8667,11.5167,Africa,Middle Africa,
4163,87431,Low,1558,Kathy Norman,Consumer,Madrid,Technology,Telephones and Communication,Small Box,LX 788,-1260,-113.9240506,7,1106,45,165,9,Regular Air,4/9/2018,4/6/2018,Provincia de Madrid,ES101426,Spain,40.40002626,-3.683351686,Europe,Southern Europe,
1564,87582,Not Specified,600,Vickie Morse,Corporate,Canberra,Technology,Computer Peripherals,Small Box,US Robotics 56K V.92 External Faxmodem,811,64.0600316,12,1266,22,106,20,Regular Air,4/8/2018,4/7/2018,Australian Capital Territory,AU101555,Australia,-35.28302855,149.1290262,Oceania,Australia and New Zealand,
7015,31171,Not Specified,2565,Amanda Kay,Home Office,Milan,Office Supplies,Binders and Binder Accessories,Small Box,Presstex Flexible Ring Binders,31,19.01840491,37,163,11,5,1,Regular Air,4/9/2018,4/7/2018,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
1285,90709,High,497,Steve McKee,Small Business,Perth,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",4,3.305785124,12,121,9,11,5,Regular Air,4/10/2018,4/7/2018,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
1281,90709,High,496,Douglas Gay,Small Business,Perth,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,-365,-77.00421941,8,474,23,64,30,Delivery Truck,4/10/2018,4/7/2018,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
2560,90214,Not Specified,984,Paul Cooper,Small Business,Kaliningrad,Office Supplies,Appliances,Large Box,Hoover Commercial Lightweight Upright Vacuum,-17,-80.95238095,6,21,1,4,49,Regular Air,4/9/2018,4/7/2018,Kaliningradskaya Oblast',RU101494,Russia,54.70000612,20.49734289,Europe,Eastern Europe,
7103,91171,Medium,2588,Diane Flynn,Home Office,Marseille,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" Diskettes, IBM Format, DS/HD, 10/Box, Neon",250,68.30601093,12,366,22,33,4,Regular Air,4/10/2018,4/8/2018,Provence-Alpes-Côte-d'Azur,FR121423,France,43.28997906,5.37501013,Europe,Western Europe,
9268,88596,Critical,3355,Glenda Simon,Corporate,Salem,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",63,67.0212766,12,94,3,8,1,Regular Air,4/10/2018,4/8/2018,Massachusetts,US01971,United States,42.5224989,-70.88309175,America,North America,Anand Prashad
1746,90925,Medium,664,Denise Chapman,Home Office,Canberra,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",211,64.52599388,11,327,4,30,2,Regular Air,4/11/2018,4/8/2018,Australian Capital Territory,AU101555,Australia,-35.28302855,149.1290262,Oceania,Australia and New Zealand,
5459,86944,Not Specified,2017,Danny Schaefer,Home Office,Swellendam,Office Supplies,Binders and Binder Accessories,Small Box,Heavy-Duty E-Z-D Binders,55,63.2183908,8,87,4,12,3,Regular Air,4/10/2018,4/8/2018,Western Cape,ZA101501,South Africa,-34.01959145,20.4300085,Africa,Southern Africa,
7872,89643,High,2876,Lisa Roberson,Consumer,Nagoya,Technology,Telephones and Communication,Wrap Bag,Accessory25,39,44.31818182,4,88,1,22,1,Regular Air,4/12/2018,4/8/2018,Aichi-ken,JP101589,Japan,35.15499758,136.9149914,Asia,Eastern Asia,
5465,86944,Not Specified,2018,Tracey Garcia,Home Office,Mossel Bay,Furniture,Office Furnishings,Wrap Bag,Eldon 500 Class™ Desk Accessories,30,29.7029703,8,101,3,13,6,Express Air,4/11/2018,4/8/2018,Western Cape,ES101479,South Africa,-34.17002155,22.1300081,Africa,Southern Africa,
3458,88969,Not Specified,1310,Ricky C Sumner,Corporate,Chicago,Office Supplies,Storage & Organization,Small Box,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",6,8.219178082,2,73,2,37,8,Regular Air,4/11/2018,4/8/2018,Illinois,,United States,41.82999066,-87.75005497,America,North America,Chris Walker
323,58914,Low,117,Linda Weiss,Home Office,Marseille,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 326,-3,-15.78947368,11,19,1,2,1,Regular Air,4/16/2018,4/8/2018,Provence-Alpes-Côte-d'Azur,FR121423,France,43.28997906,5.37501013,Europe,Western Europe,
625,90485,High,241,Amy Ellis Holder,Small Business,Glasgow,Technology,Copiers and Fax,Large Box,Sharp AL-1530CS Digital Copier,-500,-33.60215054,3,1488,83,528,24,Regular Air,4/10/2018,4/8/2018,England,GB101496,United Kingdom,55.87440472,-4.250707236,Europe,Northern Europe,
3459,88969,Not Specified,1310,Ricky C Sumner,Corporate,Chicago,Technology,Telephones and Communication,Small Pack,Accessory36,-177,-45.97402597,7,385,20,59,5,Regular Air,4/11/2018,4/8/2018,Illinois,,United States,41.82999066,-87.75005497,America,North America,Chris Walker
952,87354,Critical,367,Richard Keller,Small Business,Edinburgh,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Putty",-863,-104.3530834,12,827,41,75,47,Delivery Truck,4/12/2018,4/8/2018,England,GB101432,United Kingdom,55.94832786,-3.219090618,Europe,Northern Europe,
8123,90268,Medium,2958,Ellen Sparks,Corporate,San Diego,Office Supplies,Storage & Organization,Large Box,Carina Double Wide Media Storage Towers in Natural & Black,-287,-172.8915663,2,166,4,85,35,Regular Air,4/10/2018,4/8/2018,California,US10934,United States,32.82002382,-117.1799899,America,North America,Janice Joplin
1745,90925,Medium,664,Denise Chapman,Home Office,Sydney,Office Supplies,Binders and Binder Accessories,Small Box,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",-73,-221.2121212,7,33,2,5,5,Regular Air,4/11/2018,4/8/2018,State of New South Wales,2000,Australia,-33.92001097,151.1851798,Oceania,Australia and New Zealand,
3854,86714,Low,1447,Glenda Carlton,Home Office,Recife,Furniture,Tables,Jumbo Box,Chromcraft Rectangular Conference Tables,-553,-227.5720165,1,243,7,250,59,Delivery Truck,4/14/2018,4/8/2018,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
138,88081,Low,55,Marvin Hawley,Consumer,Belfast,Furniture,Office Furnishings,Small Pack,Artistic Insta-Plaque,23,69.6969697,2,33,1,17,4,Regular Air,4/10/2018,4/9/2018,England,GB101409,United Kingdom,54.60001223,-5.960034425,Europe,Northern Europe,
4178,88100,Critical,1563,Natalie McIntyre,Corporate,Hong Kong,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind P100 Manual Binding Machine,663,68.56256463,6,967,60,175,20,Regular Air,4/12/2018,4/9/2018,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
4176,88100,Critical,1562,Kristin Snyder,Corporate,Barcelona,Office Supplies,Paper,Small Box,Xerox 1891,141,68.44660194,4,206,3,52,6,Regular Air,4/12/2018,4/9/2018,Provincia di Barcelona,ES101694,Spain,41.38329958,2.183370319,Europe,Southern Europe,
7753,89803,Medium,2837,Leslie Hawley,Home Office,Riyadh,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,15,62.5,8,24,1,3,1,Regular Air,4/11/2018,4/9/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
7754,89803,Medium,2837,Leslie Hawley,Home Office,Riyadh,Technology,Telephones and Communication,Small Pack,Accessory23,267,56.92963753,13,469,22,38,1,Regular Air,4/11/2018,4/9/2018,Ar Riyad,SA101476,Saudi Arabia,24.64083315,46.77274166,Asia,Western Asia,
2459,86572,Medium,945,Stephanie Sun Perry,Home Office,Kaliningrad,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,1075,51.31264916,5,2095,63,423,43,Delivery Truck,4/12/2018,4/9/2018,Kaliningradskaya Oblast',RU101494,Russia,54.70000612,20.49734289,Europe,Eastern Europe,
139,88081,Low,55,Marvin Hawley,Consumer,Manchester,Furniture,Tables,Large Box,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",53,6.666666667,11,795,31,75,69,Express Air,4/14/2018,4/9/2018,England,GB101493,United Kingdom,53.50041526,-2.247987103,Europe,Northern Europe,
1359,88542,Medium,531,Raymond Hampton,Corporate,Perth,Office Supplies,Paper,Small Box,Xerox 1923,-18,-128.5714286,2,14,0,7,6,Regular Air,4/12/2018,4/10/2018,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
3062,89123,Medium,1167,Marc Randall,Corporate,Córdoba,Furniture,Office Furnishings,Wrap Bag,Eldon Econocleat Chair Mats for Low Pile Carpets,-659,-155.4245283,10,424,10,44,34,Regular Air,4/11/2018,4/9/2018,Córdoba,AR101702,Argentina,-31.39995807,-64.18229456,America,South America,
3059,89123,Medium,1164,Glenn Burnette,Corporate,Yaounde,Furniture,Office Furnishings,Small Box,Regeneration Desk Collection,-10,-76.92307692,7,13,0,2,5,Express Air,4/11/2018,4/9/2018,,,Cameroon,3.8667,11.5167,Africa,Middle Africa,
5614,85842,Critical,2066,Claudia Webb,Corporate,Vancouver,Technology,Telephones and Communication,Small Box,LX 677,744,71.26436782,9,1044,23,117,9,Regular Air,4/13/2018,4/10/2018,British Columbia,CA116601,Canada,49.27341658,-123.1216442,America,North America,Jane Doe
7650,88762,Low,2791,Dawn Larson,Corporate,Madison,Technology,Office Machines,Medium Box,Canon MP41DH Printing Calculator,800,68.20119352,8,1173,67,159,14,Regular Air,4/13/2018,4/10/2018,Alabama,US10847,United States,43.07301556,-89.40111699,America,North America,Kevin Jernagan
3109,85944,Medium,1186,Glenda Herbert,Consumer,Singapore,Office Supplies,Binders and Binder Accessories,Small Box,Surelock™ Post Binders,220,63.95348837,11,344,14,32,3,Regular Air,4/11/2018,4/11/2018,,,Singapore,1.3,103.8,Asia,South-Eastern Asia,
